"Country_Region","Last_Update","Confirmed","Deaths","Recovered","Active","Delta_Confirmed","Delta_Recovered","Incident_Rate","People_Tested","People_Hospitalized","Province_State","FIPS","UID","iso3","Report_Date_String","Deaths_suffix"
"MS Zaandam","2/13/20",0,0,,,0,,,,,,,8888,,"2020/02/13",
"MS Zaandam","2/14/20",0,0,,,0,,,,,,,8888,,"2020/02/14",
"MS Zaandam","2/15/20",0,0,,,0,,,,,,,8888,,"2020/02/15",
"MS Zaandam","2/16/20",0,0,,,0,,,,,,,8888,,"2020/02/16",
"MS Zaandam","2/17/20",0,0,,,0,,,,,,,8888,,"2020/02/17",
"MS Zaandam","2/18/20",0,0,,,0,,,,,,,8888,,"2020/02/18",
"MS Zaandam","2/19/20",0,0,,,0,,,,,,,8888,,"2020/02/19",
"MS Zaandam","2/20/20",0,0,,,0,,,,,,,8888,,"2020/02/20",
"MS Zaandam","2/21/20",0,0,,,0,,,,,,,8888,,"2020/02/21",
"MS Zaandam","2/22/20",0,0,,,0,,,,,,,8888,,"2020/02/22",
"MS Zaandam","2/23/20",0,0,,,0,,,,,,,8888,,"2020/02/23",
"MS Zaandam","2/24/20",0,0,,,0,,,,,,,8888,,"2020/02/24",
"MS Zaandam","2/25/20",0,0,,,0,,,,,,,8888,,"2020/02/25",
"MS Zaandam","2/26/20",0,0,,,0,,,,,,,8888,,"2020/02/26",
"MS Zaandam","2/27/20",0,0,,,0,,,,,,,8888,,"2020/02/27",
"MS Zaandam","2/28/20",0,0,,,0,,,,,,,8888,,"2020/02/28",
"MS Zaandam","2/29/20",0,0,,,0,,,,,,,8888,,"2020/02/29",
"MS Zaandam","3/1/20",0,0,,,0,,,,,,,8888,,"2020/03/01",
"MS Zaandam","3/2/20",0,0,,,0,,,,,,,8888,,"2020/03/02",
"MS Zaandam","3/3/20",0,0,,,0,,,,,,,8888,,"2020/03/03",
"MS Zaandam","3/4/20",0,0,,,0,,,,,,,8888,,"2020/03/04",
"MS Zaandam","3/5/20",0,0,,,0,,,,,,,8888,,"2020/03/05",
"MS Zaandam","3/6/20",0,0,,,0,,,,,,,8888,,"2020/03/06",
"MS Zaandam","3/7/20",0,0,,,0,,,,,,,8888,,"2020/03/07",
"MS Zaandam","3/8/20",0,0,,,0,,,,,,,8888,,"2020/03/08",
"MS Zaandam","3/9/20",0,0,,,0,,,,,,,8888,,"2020/03/09",
"MS Zaandam","3/10/20",0,0,,,0,,,,,,,8888,,"2020/03/10",
"MS Zaandam","3/11/20",0,0,,,0,,,,,,,8888,,"2020/03/11",
"MS Zaandam","3/12/20",0,0,,,0,,,,,,,8888,,"2020/03/12",
"MS Zaandam","3/13/20",0,0,,,0,,,,,,,8888,,"2020/03/13",
"MS Zaandam","3/14/20",0,0,,,0,,,,,,,8888,,"2020/03/14",
"MS Zaandam","3/15/20",0,0,,,0,,,,,,,8888,,"2020/03/15",
"MS Zaandam","3/16/20",0,0,,,0,,,,,,,8888,,"2020/03/16",
"MS Zaandam","3/17/20",0,0,,,0,,,,,,,8888,,"2020/03/17",
"MS Zaandam","3/18/20",0,0,,,0,,,,,,,8888,,"2020/03/18",
"MS Zaandam","3/19/20",0,0,,,0,,,,,,,8888,,"2020/03/19",
"MS Zaandam","3/20/20",0,0,,,0,,,,,,,8888,,"2020/03/20",
"MS Zaandam","3/21/20",0,0,,,0,,,,,,,8888,,"2020/03/21",
"MS Zaandam","3/22/20",0,0,,,0,,,,,,,8888,,"2020/03/22",
"MS Zaandam","3/23/20",0,0,,,0,,,,,,,8888,,"2020/03/23",
"MS Zaandam","3/24/20",0,0,,,0,,,,,,,8888,,"2020/03/24",
"MS Zaandam","3/25/20",0,0,,,0,,,,,,,8888,,"2020/03/25",
"MS Zaandam","3/26/20",0,0,,,0,,,,,,,8888,,"2020/03/26",
"MS Zaandam","3/27/20",0,0,,,0,,,,,,,8888,,"2020/03/27",
"MS Zaandam","3/28/20",2,0,,,2,,,,,,,8888,,"2020/03/28",0
"MS Zaandam","3/29/20",2,0,,,0,,,,,,,8888,,"2020/03/29",0
"MS Zaandam","3/30/20",2,0,,,0,,,,,,,8888,,"2020/03/30",0
"MS Zaandam","3/31/20",2,0,,,0,,,,,,,8888,,"2020/03/31",0
"MS Zaandam","4/1/20",9,2,,,7,,,,,,,8888,,"2020/04/01",0.2222222222222222
"MS Zaandam","4/2/20",9,2,,,0,,,,,,,8888,,"2020/04/02",0.2222222222222222
"MS Zaandam","4/3/20",9,2,,,0,,,,,,,8888,,"2020/04/03",0.2222222222222222
"MS Zaandam","4/4/20",9,2,,,0,,,,,,,8888,,"2020/04/04",0.2222222222222222
"MS Zaandam","4/5/20",9,2,,,0,,,,,,,8888,,"2020/04/05",0.2222222222222222
"MS Zaandam","4/6/20",9,2,,,0,,,,,,,8888,,"2020/04/06",0.2222222222222222
"MS Zaandam","4/7/20",9,2,,,0,,,,,,,8888,,"2020/04/07",0.2222222222222222
"MS Zaandam","4/8/20",9,2,,,0,,,,,,,8888,,"2020/04/08",0.2222222222222222
"MS Zaandam","4/9/20",9,2,,,0,,,,,,,8888,,"2020/04/09",0.2222222222222222
"MS Zaandam","4/10/20",9,2,,,0,,,,,,,8888,,"2020/04/10",0.2222222222222222
"MS Zaandam","4/11/20",9,2,,,0,,,,,,,8888,,"2020/04/11",0.2222222222222222
"MS Zaandam","4/12/20",9,2,,,0,,,,,,,8888,,"2020/04/12",0.2222222222222222
"MS Zaandam","4/13/20",9,2,,,0,,,,,,,8888,,"2020/04/13",0.2222222222222222
"MS Zaandam","4/14/20",9,2,,,0,,,,,,,8888,,"2020/04/14",0.2222222222222222
"Madagascar","1/22/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/22",
"Madagascar","1/23/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/23",
"Madagascar","1/24/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/24",
"Madagascar","1/25/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/25",
"Madagascar","1/26/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/26",
"Madagascar","1/27/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/27",
"Madagascar","1/28/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/28",
"Madagascar","1/29/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/29",
"Madagascar","1/30/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/30",
"Madagascar","1/31/20",0,0,,,0,,0,,,,,450,"MDG","2020/01/31",
"Madagascar","2/1/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/01",
"Madagascar","2/2/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/02",
"Madagascar","2/3/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/03",
"Madagascar","2/4/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/04",
"Madagascar","2/5/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/05",
"Madagascar","2/6/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/06",
"Madagascar","2/7/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/07",
"Madagascar","2/8/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/08",
"Madagascar","2/9/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/09",
"Madagascar","2/10/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/10",
"Madagascar","2/11/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/11",
"Madagascar","2/12/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/12",
"Madagascar","2/13/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/13",
"Madagascar","2/14/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/14",
"Madagascar","2/15/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/15",
"Madagascar","2/16/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/16",
"Madagascar","2/17/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/17",
"Madagascar","2/18/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/18",
"Madagascar","2/19/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/19",
"Madagascar","2/20/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/20",
"Madagascar","2/21/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/21",
"Madagascar","2/22/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/22",
"Madagascar","2/23/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/23",
"Madagascar","2/24/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/24",
"Madagascar","2/25/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/25",
"Madagascar","2/26/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/26",
"Madagascar","2/27/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/27",
"Madagascar","2/28/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/28",
"Madagascar","2/29/20",0,0,,,0,,0,,,,,450,"MDG","2020/02/29",
"Madagascar","3/1/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/01",
"Madagascar","3/2/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/02",
"Madagascar","3/3/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/03",
"Madagascar","3/4/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/04",
"Madagascar","3/5/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/05",
"Madagascar","3/6/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/06",
"Madagascar","3/7/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/07",
"Madagascar","3/8/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/08",
"Madagascar","3/9/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/09",
"Madagascar","3/10/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/10",
"Madagascar","3/11/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/11",
"Madagascar","3/12/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/12",
"Madagascar","3/13/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/13",
"Madagascar","3/14/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/14",
"Madagascar","3/15/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/15",
"Madagascar","3/16/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/16",
"Madagascar","3/17/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/17",
"Madagascar","3/18/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/18",
"Madagascar","3/19/20",0,0,,,0,,0,,,,,450,"MDG","2020/03/19",
"Madagascar","3/20/20",3,0,,,3,,0.0108338374979989,,,,,450,"MDG","2020/03/20",0
"Madagascar","3/21/20",3,0,,,0,,0.0108338374979989,,,,,450,"MDG","2020/03/21",0
"Madagascar","3/22/20",3,0,,,0,,0.0108338374979989,,,,,450,"MDG","2020/03/22",0
"Madagascar","3/23/20",12,0,,,9,,0.0433353499919956,,,,,450,"MDG","2020/03/23",0
"Madagascar","3/24/20",17,0,,,5,,0.06139174582199377,,,,,450,"MDG","2020/03/24",0
"Madagascar","3/25/20",19,0,,,2,,0.06861430415399303,,,,,450,"MDG","2020/03/25",0
"Madagascar","3/26/20",23,0,,,4,,0.08305942081799157,,,,,450,"MDG","2020/03/26",0
"Madagascar","3/27/20",26,0,,,3,,0.09389325831599046,,,,,450,"MDG","2020/03/27",0
"Madagascar","3/28/20",26,0,,,0,,0.09389325831599046,,,,,450,"MDG","2020/03/28",0
"Madagascar","3/29/20",39,0,,,13,,0.1408398874739857,,,,,450,"MDG","2020/03/29",0
"Madagascar","3/30/20",43,0,,,4,,0.15528500413798424,,,,,450,"MDG","2020/03/30",0
"Madagascar","3/31/20",57,0,,,14,,0.2058429124619791,,,,,450,"MDG","2020/03/31",0
"Madagascar","4/1/20",57,0,,,0,,0.2058429124619791,,,,,450,"MDG","2020/04/01",0
"Madagascar","4/2/20",59,0,,,2,,0.21306547079397836,,,,,450,"MDG","2020/04/02",0
"Madagascar","4/3/20",70,0,,,11,,0.25278954161997436,,,,,450,"MDG","2020/04/03",0
"Madagascar","4/4/20",70,0,,,0,,0.25278954161997436,,,,,450,"MDG","2020/04/04",0
"Madagascar","4/5/20",72,0,,,2,,0.2600120999519736,,,,,450,"MDG","2020/04/05",0
"Madagascar","4/6/20",82,0,,,10,,0.2961248916119699,,,,,450,"MDG","2020/04/06",0
"Madagascar","4/7/20",88,0,,,6,,0.31779256660796773,,,,,450,"MDG","2020/04/07",0
"Madagascar","4/8/20",93,0,,,5,,0.3358489624379659,,,,,450,"MDG","2020/04/08",0
"Madagascar","4/9/20",93,0,,,0,,0.3358489624379659,,,,,450,"MDG","2020/04/09",0
"Madagascar","4/10/20",93,0,,,0,,0.3358489624379659,,,,,450,"MDG","2020/04/10",0
"Madagascar","4/11/20",102,0,,,9,,0.3683504749319626,,,,,450,"MDG","2020/04/11",0
"Madagascar","4/12/20",106,0,,,4,,0.3827955915959611,,,,,450,"MDG","2020/04/12",0
"Madagascar","4/13/20",106,0,,,0,,0.3827955915959611,,,,,450,"MDG","2020/04/13",0
"Madagascar","4/14/20",108,0,,,2,,0.3900181499279604,,,,,450,"MDG","2020/04/14",0
"Malawi","1/22/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/22",
"Malawi","1/23/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/23",
"Malawi","1/24/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/24",
"Malawi","1/25/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/25",
"Malawi","1/26/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/26",
"Malawi","1/27/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/27",
"Malawi","1/28/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/28",
"Malawi","1/29/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/29",
"Malawi","1/30/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/30",
"Malawi","1/31/20",0,0,,,0,,0,,,,,454,"MWI","2020/01/31",
"Malawi","2/1/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/01",
"Malawi","2/2/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/02",
"Malawi","2/3/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/03",
"Malawi","2/4/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/04",
"Malawi","2/5/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/05",
"Malawi","2/6/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/06",
"Malawi","2/7/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/07",
"Malawi","2/8/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/08",
"Malawi","2/9/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/09",
"Malawi","2/10/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/10",
"Malawi","2/11/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/11",
"Malawi","2/12/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/12",
"Malawi","2/13/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/13",
"Malawi","2/14/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/14",
"Malawi","2/15/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/15",
"Malawi","2/16/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/16",
"Malawi","2/17/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/17",
"Malawi","2/18/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/18",
"Malawi","2/19/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/19",
"Malawi","2/20/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/20",
"Malawi","2/21/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/21",
"Malawi","2/22/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/22",
"Malawi","2/23/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/23",
"Malawi","2/24/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/24",
"Malawi","2/25/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/25",
"Malawi","2/26/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/26",
"Malawi","2/27/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/27",
"Malawi","2/28/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/28",
"Malawi","2/29/20",0,0,,,0,,0,,,,,454,"MWI","2020/02/29",
"Malawi","3/1/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/01",
"Malawi","3/2/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/02",
"Malawi","3/3/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/03",
"Malawi","3/4/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/04",
"Malawi","3/5/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/05",
"Malawi","3/6/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/06",
"Malawi","3/7/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/07",
"Malawi","3/8/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/08",
"Malawi","3/9/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/09",
"Malawi","3/10/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/10",
"Malawi","3/11/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/11",
"Malawi","3/12/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/12",
"Malawi","3/13/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/13",
"Malawi","3/14/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/14",
"Malawi","3/15/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/15",
"Malawi","3/16/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/16",
"Malawi","3/17/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/17",
"Malawi","3/18/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/18",
"Malawi","3/19/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/19",
"Malawi","3/20/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/20",
"Malawi","3/21/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/21",
"Malawi","3/22/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/22",
"Malawi","3/23/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/23",
"Malawi","3/24/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/24",
"Malawi","3/25/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/25",
"Malawi","3/26/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/26",
"Malawi","3/27/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/27",
"Malawi","3/28/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/28",
"Malawi","3/29/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/29",
"Malawi","3/30/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/30",
"Malawi","3/31/20",0,0,,,0,,0,,,,,454,"MWI","2020/03/31",
"Malawi","4/1/20",0,0,,,0,,0,,,,,454,"MWI","2020/04/01",
"Malawi","4/2/20",3,0,,,3,,0.015682211484553937,,,,,454,"MWI","2020/04/02",0
"Malawi","4/3/20",3,0,,,0,,0.015682211484553937,,,,,454,"MWI","2020/04/03",0
"Malawi","4/4/20",4,0,,,1,,0.02090961531273858,,,,,454,"MWI","2020/04/04",0
"Malawi","4/5/20",4,0,,,0,,0.02090961531273858,,,,,454,"MWI","2020/04/05",0
"Malawi","4/6/20",5,0,,,1,,0.02613701914092323,,,,,454,"MWI","2020/04/06",0
"Malawi","4/7/20",8,1,,,3,,0.04181923062547716,,,,,454,"MWI","2020/04/07",0.125
"Malawi","4/8/20",8,1,,,0,,0.04181923062547716,,,,,454,"MWI","2020/04/08",0.125
"Malawi","4/9/20",8,1,,,0,,0.04181923062547716,,,,,454,"MWI","2020/04/09",0.125
"Malawi","4/10/20",9,1,,,1,,0.047046634453661806,,,,,454,"MWI","2020/04/10",0.1111111111111111
"Malawi","4/11/20",12,2,,,3,,0.06272884593821575,,,,,454,"MWI","2020/04/11",0.16666666666666666
"Malawi","4/12/20",13,2,,,1,,0.0679562497664004,,,,,454,"MWI","2020/04/12",0.15384615384615385
"Malawi","4/13/20",16,2,,,3,,0.08363846125095432,,,,,454,"MWI","2020/04/13",0.125
"Malawi","4/14/20",16,2,,,0,,0.08363846125095432,,,,,454,"MWI","2020/04/14",0.125
"Malaysia","1/22/20",0,0,,,0,,0,,,,,458,"MYS","2020/01/22",
"Malaysia","1/23/20",0,0,,,0,,0,,,,,458,"MYS","2020/01/23",
"Malaysia","1/24/20",0,0,,,0,,0,,,,,458,"MYS","2020/01/24",
"Malaysia","1/25/20",3,0,,,3,,0.00926898654569527,,,,,458,"MYS","2020/01/25",0
"Malaysia","1/26/20",4,0,,,1,,0.012358648727593692,,,,,458,"MYS","2020/01/26",0
"Malaysia","1/27/20",4,0,,,0,,0.012358648727593692,,,,,458,"MYS","2020/01/27",0
"Malaysia","1/28/20",4,0,,,0,,0.012358648727593692,,,,,458,"MYS","2020/01/28",0
"Malaysia","1/29/20",7,0,,,3,,0.021627635273288964,,,,,458,"MYS","2020/01/29",0
"Malaysia","1/30/20",8,0,,,1,,0.024717297455187383,,,,,458,"MYS","2020/01/30",0
"Malaysia","1/31/20",8,0,,,0,,0.024717297455187383,,,,,458,"MYS","2020/01/31",0
"Malaysia","2/1/20",8,0,,,0,,0.024717297455187383,,,,,458,"MYS","2020/02/01",0
"Malaysia","2/2/20",8,0,,,0,,0.024717297455187383,,,,,458,"MYS","2020/02/02",0
"Malaysia","2/3/20",8,0,,,0,,0.024717297455187383,,,,,458,"MYS","2020/02/03",0
"Malaysia","2/4/20",10,0,,,2,,0.03089662181898423,,,,,458,"MYS","2020/02/04",0
"Malaysia","2/5/20",12,0,,,2,,0.03707594618278108,,,,,458,"MYS","2020/02/05",0
"Malaysia","2/6/20",12,0,,,0,,0.03707594618278108,,,,,458,"MYS","2020/02/06",0
"Malaysia","2/7/20",12,0,,,0,,0.03707594618278108,,,,,458,"MYS","2020/02/07",0
"Malaysia","2/8/20",16,0,,,4,,0.04943459491037477,,,,,458,"MYS","2020/02/08",0
"Malaysia","2/9/20",16,0,,,0,,0.04943459491037477,,,,,458,"MYS","2020/02/09",0
"Malaysia","2/10/20",18,0,,,2,,0.055613919274171614,,,,,458,"MYS","2020/02/10",0
"Malaysia","2/11/20",18,0,,,0,,0.055613919274171614,,,,,458,"MYS","2020/02/11",0
"Malaysia","2/12/20",18,0,,,0,,0.055613919274171614,,,,,458,"MYS","2020/02/12",0
"Malaysia","2/13/20",19,0,,,1,,0.05870358145607004,,,,,458,"MYS","2020/02/13",0
"Malaysia","2/14/20",19,0,,,0,,0.05870358145607004,,,,,458,"MYS","2020/02/14",0
"Malaysia","2/15/20",22,0,,,3,,0.06797256800176531,,,,,458,"MYS","2020/02/15",0
"Malaysia","2/16/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/16",0
"Malaysia","2/17/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/17",0
"Malaysia","2/18/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/18",0
"Malaysia","2/19/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/19",0
"Malaysia","2/20/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/20",0
"Malaysia","2/21/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/21",0
"Malaysia","2/22/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/22",0
"Malaysia","2/23/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/23",0
"Malaysia","2/24/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/24",0
"Malaysia","2/25/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/25",0
"Malaysia","2/26/20",22,0,,,0,,0.06797256800176531,,,,,458,"MYS","2020/02/26",0
"Malaysia","2/27/20",23,0,,,1,,0.07106223018366373,,,,,458,"MYS","2020/02/27",0
"Malaysia","2/28/20",23,0,,,0,,0.07106223018366373,,,,,458,"MYS","2020/02/28",0
"Malaysia","2/29/20",25,0,,,2,,0.07724155454746058,,,,,458,"MYS","2020/02/29",0
"Malaysia","3/1/20",29,0,,,4,,0.08960020327505427,,,,,458,"MYS","2020/03/01",0
"Malaysia","3/2/20",29,0,,,0,,0.08960020327505427,,,,,458,"MYS","2020/03/02",0
"Malaysia","3/3/20",36,0,,,7,,0.11122783854834323,,,,,458,"MYS","2020/03/03",0
"Malaysia","3/4/20",50,0,,,14,,0.15448310909492116,,,,,458,"MYS","2020/03/04",0
"Malaysia","3/5/20",50,0,,,0,,0.15448310909492116,,,,,458,"MYS","2020/03/05",0
"Malaysia","3/6/20",83,0,,,33,,0.2564419610975691,,,,,458,"MYS","2020/03/06",0
"Malaysia","3/7/20",93,0,,,10,,0.28733858291655334,,,,,458,"MYS","2020/03/07",0
"Malaysia","3/8/20",99,0,,,6,,0.3058765560079439,,,,,458,"MYS","2020/03/08",0
"Malaysia","3/9/20",117,0,,,18,,0.36149047528211553,,,,,458,"MYS","2020/03/09",0
"Malaysia","3/10/20",129,0,,,12,,0.39856642146489657,,,,,458,"MYS","2020/03/10",0
"Malaysia","3/11/20",149,0,,,20,,0.460359665102865,,,,,458,"MYS","2020/03/11",0
"Malaysia","3/12/20",149,0,,,0,,0.460359665102865,,,,,458,"MYS","2020/03/12",0
"Malaysia","3/13/20",197,0,,,48,,0.6086634498339893,,,,,458,"MYS","2020/03/13",0
"Malaysia","3/14/20",238,0,,,41,,0.7353395992918247,,,,,458,"MYS","2020/03/14",0
"Malaysia","3/15/20",428,0,,,190,,1.3223754138525252,,,,,458,"MYS","2020/03/15",0
"Malaysia","3/16/20",566,0,,,138,,1.7487487949545075,,,,,458,"MYS","2020/03/16",0
"Malaysia","3/17/20",673,2,,,107,,2.0793426484176387,,,,,458,"MYS","2020/03/17",0.0029717682020802376
"Malaysia","3/18/20",790,2,,,117,,2.4408331236997545,,,,,458,"MYS","2020/03/18",0.002531645569620253
"Malaysia","3/19/20",900,2,,,110,,2.7806959637085806,,,,,458,"MYS","2020/03/19",0.0022222222222222222
"Malaysia","3/20/20",1030,3,,,130,,3.182352047355376,,,,,458,"MYS","2020/03/20",0.002912621359223301
"Malaysia","3/21/20",1183,4,,,153,,3.6550703611858344,,,,,458,"MYS","2020/03/21",0.0033812341504649195
"Malaysia","3/22/20",1306,10,,,123,,4.035098809559341,,,,,458,"MYS","2020/03/22",0.007656967840735069
"Malaysia","3/23/20",1518,14,,,212,,4.690107192121807,,,,,458,"MYS","2020/03/23",0.00922266139657444
"Malaysia","3/24/20",1624,16,,,106,,5.01761138340304,,,,,458,"MYS","2020/03/24",0.009852216748768473
"Malaysia","3/25/20",1796,20,,,172,,5.549033278689568,,,,,458,"MYS","2020/03/25",0.011135857461024499
"Malaysia","3/26/20",2031,23,,,235,,6.275103891435697,,,,,458,"MYS","2020/03/26",0.011324470704086657
"Malaysia","3/27/20",2161,26,,,130,,6.676759975082493,,,,,458,"MYS","2020/03/27",0.012031466913465988
"Malaysia","3/28/20",2320,27,,,159,,7.1680162620043415,,,,,458,"MYS","2020/03/28",0.01163793103448276
"Malaysia","3/29/20",2470,35,,,150,,7.631465589289105,,,,,458,"MYS","2020/03/29",0.01417004048582996
"Malaysia","3/30/20",2626,37,,,156,,8.11345288966526,,,,,458,"MYS","2020/03/30",0.01408987052551409
"Malaysia","3/31/20",2766,43,,,140,,8.546005595131039,,,,,458,"MYS","2020/03/31",0.01554591467823572
